kode_provinsi,nama_provinsi,kode_kabkota,nama_kabkota,kelompok_usia,penduduk_pria,penduduk_wanita
94,Prov. Papua,9404,Kab. Nabire,40-44,4594,3621
94,Prov. Papua,9404,Kab. Nabire,45-49,3293,2736
94,Prov. Papua,9404,Kab. Nabire,50-54,2510,1837
94,Prov. Papua,9404,Kab. Nabire,55-59,1731,1063
94,Prov. Papua,9404,Kab. Nabire,60-64,1064,705
94,Prov. Papua,9404,Kab. Nabire,65+,1037,722
94,Prov. Papua,9408,Kab. Yapen Waropen,0-4,5649,5111
94,Prov. Papua,9408,Kab. Yapen Waropen,5-6,2248,2111
94,Prov. Papua,9408,Kab. Yapen Waropen,7-9,3261,3067
94,Prov. Papua,9408,Kab. Yapen Waropen,10-12,3342,2916
94,Prov. Papua,9408,Kab. Yapen Waropen,13-14,1976,1762
94,Prov. Papua,9408,Kab. Yapen Waropen,15,924,806
94,Prov. Papua,9408,Kab. Yapen Waropen,16,868,789
94,Prov. Papua,9408,Kab. Yapen Waropen,17,884,833
94,Prov. Papua,9408,Kab. Yapen Waropen,18,738,639
94,Prov. Papua,9408,Kab. Yapen Waropen,19,727,699
94,Prov. Papua,9408,Kab. Yapen Waropen,20-24,3448,3482
94,Prov. Papua,9408,Kab. Yapen Waropen,25-29,3532,3641
94,Prov. Papua,9408,Kab. Yapen Waropen,30-34,3389,3138
94,Prov. Papua,9408,Kab. Yapen Waropen,35-39,2877,2597
94,Prov. Papua,9408,Kab. Yapen Waropen,40-44,2611,2445
94,Prov. Papua,9408,Kab. Yapen Waropen,45-49,2175,1979
94,Prov. Papua,9408,Kab. Yapen Waropen,50-54,1702,1495
94,Prov. Papua,9408,Kab. Yapen Waropen,55-59,1022,903
94,Prov. Papua,9408,Kab. Yapen Waropen,60-64,671,638
94,Prov. Papua,9408,Kab. Yapen Waropen,65+,921,935
94,Prov. Papua,9409,Kab. Biak Numfor,0-4,8292,7639
94,Prov. Papua,9409,Kab. Biak Numfor,5-6,3476,3144
94,Prov. Papua,9409,Kab. Biak Numfor,7-9,4895,4560
94,Prov. Papua,9409,Kab. Biak Numfor,10-12,4683,4092
94,Prov. Papua,9409,Kab. Biak Numfor,13-14,2889,2703
94,Prov. Papua,9409,Kab. Biak Numfor,15,1438,1261
94,Prov. Papua,9409,Kab. Biak Numfor,16,1313,1257
94,Prov. Papua,9409,Kab. Biak Numfor,17,1415,1287
94,Prov. Papua,9409,Kab. Biak Numfor,18,1248,1118
94,Prov. Papua,9409,Kab. Biak Numfor,19,1271,1088
94,Prov. Papua,9409,Kab. Biak Numfor,20-24,5867,5357
94,Prov. Papua,9409,Kab. Biak Numfor,25-29,5337,5450
94,Prov. Papua,9409,Kab. Biak Numfor,30-34,4602,4446
94,Prov. Papua,9409,Kab. Biak Numfor,35-39,4020,3989
94,Prov. Papua,9409,Kab. Biak Numfor,40-44,3863,3750
94,Prov. Papua,9409,Kab. Biak Numfor,45-49,3495,3093
94,Prov. Papua,9409,Kab. Biak Numfor,50-54,2779,2650
94,Prov. Papua,9409,Kab. Biak Numfor,55-59,1824,1585
94,Prov. Papua,9409,Kab. Biak Numfor,60-64,1279,1227
94,Prov. Papua,9409,Kab. Biak Numfor,65+,1614,1502
94,Prov. Papua,9410,Kab. Paniai,0-4,7853,6797
94,Prov. Papua,9410,Kab. Paniai,5-6,3613,3284
94,Prov. Papua,9410,Kab. Paniai,7-9,6984,5648
94,Prov. Papua,9410,Kab. Paniai,10-12,7463,6054
94,Prov. Papua,9410,Kab. Paniai,13-14,3695,3083
94,Prov. Papua,9410,Kab. Paniai,15,2189,1733
94,Prov. Papua,9410,Kab. Paniai,16,1728,1459
94,Prov. Papua,9410,Kab. Paniai,17,1715,1583
94,Prov. Papua,9410,Kab. Paniai,18,1472,1285
94,Prov. Papua,9410,Kab. Paniai,19,1725,1676
94,Prov. Papua,9410,Kab. Paniai,20-24,6750,7557
94,Prov. Papua,9410,Kab. Paniai,25-29,6947,8339
94,Prov. Papua,9410,Kab. Paniai,30-34,8346,8646
94,Prov. Papua,9410,Kab. Paniai,35-39,7072,6789
94,Prov. Papua,9410,Kab. Paniai,40-44,5617,4359
94,Prov. Papua,9410,Kab. Paniai,45-49,3628,2481
94,Prov. Papua,9410,Kab. Paniai,50-54,1822,1097
94,Prov. Papua,9410,Kab. Paniai,55-59,892,589
94,Prov. Papua,9410,Kab. Paniai,60-64,553,345
94,Prov. Papua,9410,Kab. Paniai,65+,373,191
94,Prov. Papua,9411,Kab. Puncak Jaya,0-4,4886,4139
94,Prov. Papua,9411,Kab. Puncak Jaya,5-6,2131,1753
94,Prov. Papua,9411,Kab. Puncak Jaya,7-9,3866,2944
94,Prov. Papua,9411,Kab. Puncak Jaya,10-12,4134,2892
94,Prov. Papua,9411,Kab. Puncak Jaya,13-14,2091,1673
94,Prov. Papua,9411,Kab. Puncak Jaya,15,1325,906
94,Prov. Papua,9411,Kab. Puncak Jaya,16,929,697
94,Prov. Papua,9411,Kab. Puncak Jaya,17,1260,949
94,Prov. Papua,9411,Kab. Puncak Jaya,18,1133,962
94,Prov. Papua,9411,Kab. Puncak Jaya,19,1011,1044
94,Prov. Papua,9411,Kab. Puncak Jaya,20-24,4112,4635
94,Prov. Papua,9411,Kab. Puncak Jaya,25-29,4692,5366
94,Prov. Papua,9411,Kab. Puncak Jaya,30-34,5211,5290
94,Prov. Papua,9411,Kab. Puncak Jaya,35-39,5228,5293
94,Prov. Papua,9411,Kab. Puncak Jaya,40-44,4790,3446
94,Prov. Papua,9411,Kab. Puncak Jaya,45-49,3347,2434
94,Prov. Papua,9411,Kab. Puncak Jaya,50-54,2326,1076
94,Prov. Papua,9411,Kab. Puncak Jaya,55-59,1166,542
94,Prov. Papua,9411,Kab. Puncak Jaya,60-64,655,178
94,Prov. Papua,9411,Kab. Puncak Jaya,65+,486,150
94,Prov. Papua,9412,Kab. Mimika,0-4,11856,11076
94,Prov. Papua,9412,Kab. Mimika,5-6,4430,4136
94,Prov. Papua,9412,Kab. Mimika,7-9,6295,5447
94,Prov. Papua,9412,Kab. Mimika,10-12,5887,5013
94,Prov. Papua,9412,Kab. Mimika,13-14,2853,2426
94,Prov. Papua,9412,Kab. Mimika,15,1409,1217
94,Prov. Papua,9412,Kab. Mimika,16,1235,1111
94,Prov. Papua,9412,Kab. Mimika,17,1334,1159
94,Prov. Papua,9412,Kab. Mimika,18,1328,1094
94,Prov. Papua,9412,Kab. Mimika,19,1505,1365
94,Prov. Papua,9412,Kab. Mimika,20-24,9330,8384
94,Prov. Papua,9412,Kab. Mimika,25-29,12799,10617
94,Prov. Papua,9412,Kab. Mimika,30-34,12814,8891
94,Prov. Papua,9412,Kab. Mimika,35-39,10844,6738
94,Prov. Papua,9412,Kab. Mimika,40-44,8512,4345
94,Prov. Papua,9412,Kab. Mimika,45-49,4784,2543
94,Prov. Papua,9412,Kab. Mimika,50-54,3182,1620
94,Prov. Papua,9412,Kab. Mimika,55-59,1343,878
94,Prov. Papua,9412,Kab. Mimika,60-64,735,484
94,Prov. Papua,9412,Kab. Mimika,65+,552,430
94,Prov. Papua,9413,Kab. Boven Digoel,0-4,4146,4027
94,Prov. Papua,9413,Kab. Boven Digoel,5-6,1495,1394
94,Prov. Papua,9413,Kab. Boven Digoel,7-9,2092,1911
94,Prov. Papua,9413,Kab. Boven Digoel,10-12,1937,1717
94,Prov. Papua,9413,Kab. Boven Digoel,13-14,933,873
94,Prov. Papua,9413,Kab. Boven Digoel,15,492,433
94,Prov. Papua,9413,Kab. Boven Digoel,16,476,434
94,Prov. Papua,9413,Kab. Boven Digoel,17,504,390
94,Prov. Papua,9413,Kab. Boven Digoel,18,460,411
94,Prov. Papua,9413,Kab. Boven Digoel,19,466,422
94,Prov. Papua,9413,Kab. Boven Digoel,20-24,3139,2720
94,Prov. Papua,9413,Kab. Boven Digoel,25-29,3651,3078
94,Prov. Papua,9413,Kab. Boven Digoel,30-34,3181,2352
94,Prov. Papua,9413,Kab. Boven Digoel,35-39,2626,1742
94,Prov. Papua,9413,Kab. Boven Digoel,40-44,1812,1305
94,Prov. Papua,9413,Kab. Boven Digoel,45-49,1274,892
94,Prov. Papua,9413,Kab. Boven Digoel,50-54,779,587
94,Prov. Papua,9413,Kab. Boven Digoel,55-59,479,339
94,Prov. Papua,9413,Kab. Boven Digoel,60-64,282,197
94,Prov. Papua,9413,Kab. Boven Digoel,65+,184,152
94,Prov. Papua,9414,Kab. Mappi,0-4,6472,5989
94,Prov. Papua,9414,Kab. Mappi,5-6,2628,2433
94,Prov. Papua,9414,Kab. Mappi,7-9,3741,3354
94,Prov. Papua,9414,Kab. Mappi,10-12,3572,3060
94,Prov. Papua,9414,Kab. Mappi,13-14,1763,1498
94,Prov. Papua,9414,Kab. Mappi,15,991,845
94,Prov. Papua,9414,Kab. Mappi,16,844,700
94,Prov. Papua,9414,Kab. Mappi,17,927,749
94,Prov. Papua,9414,Kab. Mappi,18,729,781
94,Prov. Papua,9414,Kab. Mappi,19,788,771
94,Prov. Papua,9414,Kab. Mappi,20-24,3829,4035
94,Prov. Papua,9414,Kab. Mappi,25-29,4022,4027
94,Prov. Papua,9414,Kab. Mappi,30-34,3413,2997
94,Prov. Papua,9414,Kab. Mappi,35-39,2657,2322
94,Prov. Papua,9414,Kab. Mappi,40-44,2192,1782
94,Prov. Papua,9414,Kab. Mappi,45-49,1677,1405
94,Prov. Papua,9414,Kab. Mappi,50-54,1137,996
94,Prov. Papua,9414,Kab. Mappi,55-59,653,545
94,Prov. Papua,9414,Kab. Mappi,60-64,467,354
94,Prov. Papua,9414,Kab. Mappi,65+,263,250
94,Prov. Papua,9415,Kab. Asmat,0-4,6680,6108
94,Prov. Papua,9415,Kab. Asmat,5-6,2267,2144
94,Prov. Papua,9415,Kab. Asmat,7-9,3611,3150
94,Prov. Papua,9415,Kab. Asmat,10-12,3224,2586
94,Prov. Papua,9415,Kab. Asmat,13-14,1572,1174
94,Prov. Papua,9415,Kab. Asmat,15,886,713
94,Prov. Papua,9415,Kab. Asmat,16,669,599
94,Prov. Papua,9415,Kab. Asmat,17,778,691
94,Prov. Papua,9415,Kab. Asmat,18,756,759
94,Prov. Papua,9415,Kab. Asmat,19,617,724
94,Prov. Papua,9415,Kab. Asmat,20-24,3378,3676
94,Prov. Papua,9415,Kab. Asmat,25-29,3874,4125
94,Prov. Papua,9415,Kab. Asmat,30-34,3425,3132
94,Prov. Papua,9415,Kab. Asmat,35-39,2818,2483
94,Prov. Papua,9415,Kab. Asmat,40-44,2141,1592
94,Prov. Papua,9415,Kab. Asmat,45-49,1479,1136
94,Prov. Papua,9415,Kab. Asmat,50-54,913,674
94,Prov. Papua,9415,Kab. Asmat,55-59,525,424
94,Prov. Papua,9415,Kab. Asmat,60-64,341,266
94,Prov. Papua,9415,Kab. Asmat,65+,266,201
94,Prov. Papua,9416,Kab. Yahukimo,0-4,6740,6253
94,Prov. Papua,9416,Kab. Yahukimo,5-6,4527,3939
94,Prov. Papua,9416,Kab. Yahukimo,7-9,8028,6856
94,Prov. Papua,9416,Kab. Yahukimo,10-12,8857,7299
94,Prov. Papua,9416,Kab. Yahukimo,13-14,4672,3539
94,Prov. Papua,9416,Kab. Yahukimo,15,2588,2065
94,Prov. Papua,9416,Kab. Yahukimo,16,1952,1549
94,Prov. Papua,9416,Kab. Yahukimo,17,1772,1437
94,Prov. Papua,9416,Kab. Yahukimo,18,1717,1476
94,Prov. Papua,9416,Kab. Yahukimo,19,1148,1136
94,Prov. Papua,9416,Kab. Yahukimo,20-24,5240,6366
94,Prov. Papua,9416,Kab. Yahukimo,25-29,5783,8664
94,Prov. Papua,9416,Kab. Yahukimo,30-34,8454,9867
94,Prov. Papua,9416,Kab. Yahukimo,35-39,8999,8435
94,Prov. Papua,9416,Kab. Yahukimo,40-44,6951,4632
94,Prov. Papua,9416,Kab. Yahukimo,45-49,5006,2617
94,Prov. Papua,9416,Kab. Yahukimo,50-54,2376,867
94,Prov. Papua,9416,Kab. Yahukimo,55-59,1033,424
94,Prov. Papua,9416,Kab. Yahukimo,60-64,527,217
94,Prov. Papua,9416,Kab. Yahukimo,65+,365,139
94,Prov. Papua,9417,Kab. Pegunungan Bintang,0-4,4908,4115
94,Prov. Papua,9417,Kab. Pegunungan Bintang,5-6,1272,1082
94,Prov. Papua,9417,Kab. Pegunungan Bintang,7-9,3214,2611
94,Prov. Papua,9417,Kab. Pegunungan Bintang,10-12,2739,2217
94,Prov. Papua,9417,Kab. Pegunungan Bintang,13-14,1312,1055
94,Prov. Papua,9417,Kab. Pegunungan Bintang,15,1062,716
94,Prov. Papua,9417,Kab. Pegunungan Bintang,16,700,620
94,Prov. Papua,9417,Kab. Pegunungan Bintang,17,701,614
94,Prov. Papua,9417,Kab. Pegunungan Bintang,18,580,515
94,Prov. Papua,9417,Kab. Pegunungan Bintang,19,678,743
94,Prov. Papua,9417,Kab. Pegunungan Bintang,20-24,3241,3250
94,Prov. Papua,9417,Kab. Pegunungan Bintang,25-29,3234,3475
94,Prov. Papua,9417,Kab. Pegunungan Bintang,30-34,3306,3363
94,Prov. Papua,9417,Kab. Pegunungan Bintang,35-39,3103,2586
94,Prov. Papua,9417,Kab. Pegunungan Bintang,40-44,2369,1635
94,Prov. Papua,9417,Kab. Pegunungan Bintang,45-49,1561,927
94,Prov. Papua,9417,Kab. Pegunungan Bintang,50-54,751,342
94,Prov. Papua,9417,Kab. Pegunungan Bintang,55-59,325,147
94,Prov. Papua,9417,Kab. Pegunungan Bintang,60-64,151,72
94,Prov. Papua,9417,Kab. Pegunungan Bintang,65+,98,44
94,Prov. Papua,9418,Kab. Tolikara,0-4,5167,4250
94,Prov. Papua,9418,Kab. Tolikara,5-6,3068,2447
94,Prov. Papua,9418,Kab. Tolikara,7-9,5352,4027
94,Prov. Papua,9418,Kab. Tolikara,10-12,6374,4801
94,Prov. Papua,9418,Kab. Tolikara,13-14,3279,2378
94,Prov. Papua,9418,Kab. Tolikara,15,1968,1433
94,Prov. Papua,9418,Kab. Tolikara,16,1331,964
94,Prov. Papua,9418,Kab. Tolikara,17,1104,911
94,Prov. Papua,9418,Kab. Tolikara,18,1498,1124
94,Prov. Papua,9418,Kab. Tolikara,19,876,712
94,Prov. Papua,9418,Kab. Tolikara,20-24,4529,4665
94,Prov. Papua,9418,Kab. Tolikara,25-29,4448,5957
94,Prov. Papua,9418,Kab. Tolikara,30-34,6190,6794
94,Prov. Papua,9418,Kab. Tolikara,35-39,5989,5467
94,Prov. Papua,9418,Kab. Tolikara,40-44,4656,3228
94,Prov. Papua,9418,Kab. Tolikara,45-49,3033,2026
94,Prov. Papua,9418,Kab. Tolikara,50-54,1604,754
94,Prov. Papua,9418,Kab. Tolikara,55-59,696,432
94,Prov. Papua,9418,Kab. Tolikara,60-64,427,157
94,Prov. Papua,9418,Kab. Tolikara,65+,212,99
94,Prov. Papua,9419,Kab. Sarmi,0-4,1384,1406
94,Prov. Papua,9419,Kab. Sarmi,5-6,588,496
94,Prov. Papua,9419,Kab. Sarmi,7-9,694,700
94,Prov. Papua,9419,Kab. Sarmi,10-12,668,684
94,Prov. Papua,9419,Kab. Sarmi,13-14,394,370
94,Prov. Papua,9419,Kab. Sarmi,15,179,171
94,Prov. Papua,9419,Kab. Sarmi,16,172,186
94,Prov. Papua,9419,Kab. Sarmi,17,201,184
94,Prov. Papua,9419,Kab. Sarmi,18,183,165
94,Prov. Papua,9419,Kab. Sarmi,19,184,145
94,Prov. Papua,9419,Kab. Sarmi,20-24,926,883
94,Prov. Papua,9419,Kab. Sarmi,25-29,966,913
94,Prov. Papua,9419,Kab. Sarmi,30-34,832,792
94,Prov. Papua,9419,Kab. Sarmi,35-39,733,681
94,Prov. Papua,9419,Kab. Sarmi,40-44,730,612
94,Prov. Papua,9419,Kab. Sarmi,45-49,626,536
94,Prov. Papua,9419,Kab. Sarmi,50-54,445,317
94,Prov. Papua,9419,Kab. Sarmi,55-59,281,185
94,Prov. Papua,9419,Kab. Sarmi,60-64,173,115
94,Prov. Papua,9419,Kab. Sarmi,65+,167,110
94,Prov. Papua,9420,Kab. Keerom,0-4,3034,2775
94,Prov. Papua,9420,Kab. Keerom,5-6,1143,1085
94,Prov. Papua,9420,Kab. Keerom,7-9,1673,1493
94,Prov. Papua,9420,Kab. Keerom,10-12,1650,1541
94,Prov. Papua,9420,Kab. Keerom,13-14,953,847
94,Prov. Papua,9420,Kab. Keerom,15,505,409
94,Prov. Papua,9420,Kab. Keerom,16,457,364
94,Prov. Papua,9420,Kab. Keerom,17,503,414
94,Prov. Papua,9420,Kab. Keerom,18,480,427
94,Prov. Papua,9420,Kab. Keerom,19,443,342
94,Prov. Papua,9420,Kab. Keerom,20-24,2578,2117
94,Prov. Papua,9420,Kab. Keerom,25-29,2883,2131
94,Prov. Papua,9420,Kab. Keerom,30-34,2308,1828
94,Prov. Papua,9420,Kab. Keerom,35-39,1962,1625
94,Prov. Papua,9420,Kab. Keerom,40-44,1751,1597
94,Prov. Papua,9420,Kab. Keerom,45-49,1516,1179
94,Prov. Papua,9420,Kab. Keerom,50-54,994,743
94,Prov. Papua,9420,Kab. Keerom,55-59,721,437
94,Prov. Papua,9420,Kab. Keerom,60-64,392,291
94,Prov. Papua,9420,Kab. Keerom,65+,580,365
94,Prov. Papua,9426,Kab. Waropen,0-4,1761,1541
94,Prov. Papua,9426,Kab. Waropen,5-6,711,619
94,Prov. Papua,9426,Kab. Waropen,7-9,971,824
94,Prov. Papua,9426,Kab. Waropen,10-12,1013,723
94,Prov. Papua,9426,Kab. Waropen,13-14,550,470
94,Prov. Papua,9426,Kab. Waropen,15,254,214
94,Prov. Papua,9426,Kab. Waropen,16,241,214
94,Prov. Papua,9426,Kab. Waropen,17,211,218
94,Prov. Papua,9426,Kab. Waropen,18,190,178
94,Prov. Papua,9426,Kab. Waropen,19,172,197
94,Prov. Papua,9426,Kab. Waropen,20-24,1142,1072
94,Prov. Papua,9426,Kab. Waropen,25-29,1089,1275
94,Prov. Papua,9426,Kab. Waropen,30-34,1170,985
94,Prov. Papua,9426,Kab. Waropen,35-39,965,816
94,Prov. Papua,9426,Kab. Waropen,40-44,865,609
94,Prov. Papua,9426,Kab. Waropen,45-49,622,510
94,Prov. Papua,9426,Kab. Waropen,50-54,479,380
94,Prov. Papua,9426,Kab. Waropen,55-59,289,224
94,Prov. Papua,9426,Kab. Waropen,60-64,178,168
94,Prov. Papua,9426,Kab. Waropen,65+,264,265
94,Prov. Papua,9427,Kab. Supiori,0-4,1302,1145
94,Prov. Papua,9427,Kab. Supiori,5-6,493,468
94,Prov. Papua,9427,Kab. Supiori,7-9,666,648
94,Prov. Papua,9427,Kab. Supiori,10-12,634,556
94,Prov. Papua,9427,Kab. Supiori,13-14,418,360
94,Prov. Papua,9427,Kab. Supiori,15,182,166
94,Prov. Papua,9427,Kab. Supiori,16,168,146
94,Prov. Papua,9427,Kab. Supiori,17,156,155
94,Prov. Papua,9427,Kab. Supiori,18,154,144
94,Prov. Papua,9427,Kab. Supiori,19,162,127
94,Prov. Papua,9427,Kab. Supiori,20-24,738,604
94,Prov. Papua,9427,Kab. Supiori,25-29,610,622
94,Prov. Papua,9427,Kab. Supiori,30-34,488,464
94,Prov. Papua,9427,Kab. Supiori,35-39,406,397
94,Prov. Papua,9427,Kab. Supiori,40-44,403,379
94,Prov. Papua,9427,Kab. Supiori,45-49,425,347
94,Prov. Papua,9427,Kab. Supiori,50-54,337,303
94,Prov. Papua,9427,Kab. Supiori,55-59,232,195
94,Prov. Papua,9427,Kab. Supiori,60-64,174,119
94,Prov. Papua,9427,Kab. Supiori,65+,194,187
94,Prov. Papua,9428,Kab. Mamberamo Raya,0-4,1489,1374
94,Prov. Papua,9428,Kab. Mamberamo Raya,5-6,637,537
94,Prov. Papua,9428,Kab. Mamberamo Raya,7-9,862,780
94,Prov. Papua,9428,Kab. Mamberamo Raya,10-12,859,677
94,Prov. Papua,9428,Kab. Mamberamo Raya,13-14,431,327
94,Prov. Papua,9428,Kab. Mamberamo Raya,15,263,202
94,Prov. Papua,9428,Kab. Mamberamo Raya,16,176,174
94,Prov. Papua,9428,Kab. Mamberamo Raya,17,165,161
94,Prov. Papua,9428,Kab. Mamberamo Raya,18,192,188
94,Prov. Papua,9428,Kab. Mamberamo Raya,19,125,156
94,Prov. Papua,9428,Kab. Mamberamo Raya,20-24,779,839
94,Prov. Papua,9428,Kab. Mamberamo Raya,25-29,863,842
94,Prov. Papua,9428,Kab. Mamberamo Raya,30-34,718,603
94,Prov. Papua,9428,Kab. Mamberamo Raya,35-39,608,480
94,Prov. Papua,9428,Kab. Mamberamo Raya,40-44,492,419
94,Prov. Papua,9428,Kab. Mamberamo Raya,45-49,399,323
94,Prov. Papua,9428,Kab. Mamberamo Raya,50-54,294,219
94,Prov. Papua,9428,Kab. Mamberamo Raya,55-59,176,131
